Wind_Speed,Rotate_Speed,Pitch_Angle,Wind_Direction,Power_Active
7.943397,1686,-0.04,188.9706,884.0855
6.96035,1042,-0.03,158.7343,629.285
7.216343,1622,-0.04,186.8747,847.3351
8.467071,1758,0.37,184.219,1162.188
7.394104,1758,0.02,182.5074,785.1299
5.651185,1596,-0.05,176.2533,398.5204
6.015087,1590,-0.05,171.5136,485.497
7.487324,1241,-0.04,158.7263,726.0873
6.952822,1218,-0.05,181.3549,695.6753
7.916898,1434,-0.04,187.2955,991.1505
6.493679,1158,-0.02,204.7144,633.061
6.468608,1542,-0.04,179.467,533.1749
9.399753,1769,4.49,203.3195,1291.289
8.94476,1745,-0.03,194.838,1236.337
7.295693,1365,-0.02,167.8557,830.5418
6.691286,1564,-0.03,178.3929,707.5648
6.203175,1612,-0.05,176.2973,511.2773
7.64828,1445,-0.05,184.8169,973.7037
6.212779,1232,-0.05,170.9553,579.8024
6.588009,1376,-0.02,158.0097,489.4698
3.767354,1064,-0.01,142.8459,121.25
6.635738,1464,-0.04,196.7598,598.4293
7.756846,1453,-0.03,179.3207,1023.313
7.728507,1609,-0.04,168.8539,967.9056
5.283008,1187,-0.03,181.0249,327.9978
8.128312,1670,-0.03,182.9404,1099.72
7.001799,1424,-0.04,187.1171,539.856
5.594491,1154,-0.04,196.6682,348.1909
6.976853,1758,-0.03,168.4978,698.9187
6.804841,1599,-0.02,179.8311,738.5985
6.793141,1078,-0.02,131.0278,563.8235
5.42697,1125,-0.02,182.7291,329.0807
6.325871,1158,-0.05,163.4557,487.3317
5.942393,1494,-0.04,158.78,337.445
6.453141,1505,-0.04,169.1581,487.1561
4.641859,1057,-0.04,162.4013,150.5334
3.350656,1059,-0.02,152.4663,36.80845
6.079841,1272,-0.02,177.8442,415.8063
4.812674,1101,-0.02,183.5268,225.9279
3.969339,1057,-0.03,207.4926,82.41808
5.061928,1211,-0.03,168.5477,292.5537
4.119163,1075,-0.03,172.4584,212.2794
5.029841,1173,-0.04,177.8089,321.9522
5.568608,1060,-0.04,190.0081,247.9445
7.612142,1733,-0.03,179.2661,821.0311
4.853945,1230,0.0,165.0974,453.2071
6.254235,1174,-0.04,149.8513,361.0437
6.276665,1696,-0.02,184.8657,536.1725
6.497363,1377,-0.05,171.828,628.8272
7.297516,1762,2.44,184.6408,1000.771
6.510546,1281,-0.02,184.0359,860.8898
5.727863,1159,-0.04,153.1955,312.8721
6.986567,1773,11.17,158.9408,636.3796
4.431089,1119,-0.04,156.8666,153.573
7.794012,1515,-0.02,149.3529,815.1893
6.673007,1605,-0.02,167.4047,688.8208
3.598743,1056,-0.04,179.9212,169.9444
4.179078,1136,-0.04,184.4736,177.0565
4.706444,1060,-0.04,194.9595,277.2211
8.152636,1766,0.86,191.1804,1088.402
3.101321,1420,-0.04,186.3746,125.4501
8.348079,1552,-0.04,178.333,1109.989
8.100697,1693,-0.03,192.6868,1022.675
6.608655,1441,-0.01,173.8074,549.8438
4.687214,1745,2.87,180.3926,204.1137
2.98088,1107,-0.02,215.3667,84.62267
6.558572,1761,-0.02,194.4907,545.1367
8.275698,1766,1.47,176.3215,1177.299
8.863844,1761,1.74,177.1838,1367.43
8.727449,1784,0.28,180.9334,1312.457
8.793945,1766,-0.04,198.6883,1245.316
8.760581,1759,0.16,190.1815,1307.957
7.861365,1752,1.58,189.5155,1050.124
6.484251,1324,-0.04,184.2283,581.4014
6.365078,1658,-0.01,191.7008,534.4134
7.783539,1678,-0.04,156.503,763.8781
7.44966,1663,-0.02,192.6294,889.3658
8.357686,1759,0.02,186.5807,1067.528
5.251139,1134,-0.05,169.549,321.8641
5.593447,1063,-0.04,180.5769,432.3393
6.048033,1305,-0.04,189.6061,505.1928
6.167315,1482,-0.01,184.6031,452.3632
8.197477,1765,0.29,180.6688,1161.608
8.620461,1765,1.53,179.9461,1316.213
10.9108,1766,0.48,174.3757,1917.885
11.60463,1763,1.78,182.0534,1965.491
12.05795,1750,2.28,194.101,2004.29
10.90667,1762,1.98,192.5435,1919.682
10.59327,1780,2.47,185.2849,1771.676
10.31906,1777,0.09,187.6272,1701.291
10.39458,1756,1.3,187.1362,1799.687
9.439563,1752,1.15,191.4614,1537.618
9.45954,1763,1.61,177.6452,1566.312
7.515715,1710,-0.04,176.9104,998.8419
9.597497,1774,0.4,154.579,1288.885
8.427861,1769,2.96,180.8666,1213.414
6.930103,1653,-0.04,176.6882,777.868
7.622736,1774,0.02,180.8313,955.785
7.584538,1526,-0.04,187.3457,1042.563
9.095858,1423,-0.05,165.7209,1372.783
9.863256,1755,0.89,192.0798,1604.992
9.342755,1718,-0.03,172.9141,1467.039
8.84737,1767,-0.03,177.7635,1457.937
9.584429,1740,1.26,183.383,1663.497
9.696025,1788,7.01,178.9241,1496.274
10.08389,1774,1.46,186.2234,1636.035
8.529028,1763,-0.03,180.0219,1229.632
10.12499,1769,2.37,180.3527,1761.267
9.896272,1740,2.68,191.6917,1760.711
8.425516,1737,1.1,182.2743,1185.268
5.161044,1096,-0.03,177.8674,287.2242
4.4128,1062,-0.03,175.3337,82.76556
4.64224,1060,-0.03,178.1825,174.4941
4.090699,1063,-0.03,184.2605,51.5171
3.451147,1062,-0.03,175.1531,65.07903
3.866936,1060,-0.03,180.8219,66.19964
5.119959,1149,-0.03,169.5411,216.5307
3.459382,1056,-0.04,188.6456,50.01959
4.550311,1060,-0.04,187.0376,131.4829
4.823791,1067,-0.04,203.8602,187.1979
5.778567,1259,-0.04,167.2489,392.4829
4.981888,1339,-0.04,174.3092,283.3925
6.446812,1586,-0.03,177.524,686.1656
6.195707,1412,-0.03,172.9792,557.31
6.597294,1487,-0.03,180.5524,686.4695
7.424079,1765,-0.05,181.7798,930.3405
6.871143,1748,-0.02,164.0765,658.7734
5.505193,1379,-0.04,171.5715,400.0675
7.043711,1369,-0.05,190.8237,682.879
5.625402,1108,-0.04,165.7068,342.3674
6.553499,1739,0.71,193.4436,584.3979
6.265255,1538,-0.01,184.9945,543.9583
5.403317,1351,-0.03,177.6889,373.5535
4.881875,1167,-0.03,184.7855,255.0619
4.781714,1127,-0.04,190.21,168.6251
4.061154,1064,-0.04,177.6407,112.7914
4.314144,1064,-0.04,175.7924,179.5846
4.746362,1055,-0.04,195.9815,183.0664
3.716961,1055,-0.03,201.1127,132.2415
3.597265,1060,-0.03,184.7772,156.5357
4.49412,1064,-0.02,172.8705,204.579
3.940961,1059,-0.01,169.2477,117.7587
5.690728,1317,-0.03,165.9127,438.3463
4.204206,1059,-0.05,209.0338,179.5322
3.351381,1053,-0.02,171.5495,88.18231
5.478298,1377,-0.03,171.7836,439.8409
5.230627,1132,-0.03,160.049,201.7932
4.224746,1062,-0.04,180.3135,247.0489
4.143363,1057,-0.04,178.4332,211.7708
7.254581,1734,-0.03,172.8362,779.8752
4.195724,1064,-0.04,149.9361,135.223
3.493117,953,-0.02,217.7491,38.43638
4.573996,1314,0.01,186.0684,50.70092
7.154961,1651,-0.04,202.4778,696.8278
7.35418,1593,-0.02,185.1975,706.0033
6.668764,1346,-0.03,164.1283,666.4488
7.940279,1754,-0.03,186.8532,926.8298
7.535129,1758,1.24,194.7339,802.6356
6.771725,1442,-0.03,176.4479,658.755
7.625678,1750,-0.05,174.3517,940.5487
5.629858,1116,-0.01,176.5669,313.6461
6.818588,1552,-0.04,194.5811,578.3345
6.351808,1759,0.09,174.1716,575.8557
6.70257,1750,-0.03,180.3374,557.1657
6.901314,1766,-0.05,174.3721,644.722
7.869343,1747,0.07,189.574,1061.619
5.532493,1218,-0.04,177.4274,405.3046
7.333753,1741,-0.04,191.6942,771.308
6.630991,1752,-0.04,181.5388,642.9648
7.551404,1500,-0.03,181.9016,801.4199
7.324074,1344,-0.03,166.1742,808.7597
7.220085,1660,-0.04,192.4837,762.3229
8.014858,1763,0.01,176.0722,960.6262
9.394485,1750,0.41,191.5263,1412.289
7.820946,1769,0.26,181.7494,933.7037
6.989244,1620,-0.04,188.5961,791.0323
6.249989,1728,-0.04,186.6674,538.4407
6.89757,1568,-0.04,188.6472,635.9883
4.542673,1130,-0.04,179.0944,234.0415
6.408271,1559,-0.03,166.1951,543.0148
5.634789,1270,-0.05,181.2556,387.8118
7.197858,1759,-0.04,177.8742,766.7032
7.398551,1408,-0.04,169.6807,918.3429
7.158216,1696,-0.01,171.3848,792.0988
5.628622,1092,-0.04,180.2998,404.5679
7.125397,1671,-0.05,181.2408,790.2136
7.566615,1509,-0.04,176.1008,927.5211
7.661925,1697,-0.05,183.452,1114.481
10.2015,1758,8.83,180.8275,1688.581
10.93827,1766,0.4,196.1804,1787.168
9.355347,1759,2.37,203.9254,1289.535
7.800971,1774,1.26,164.5284,925.3514
5.09408,1226,-0.02,185.9108,412.2921
6.454968,1261,-0.04,197.3895,545.5296
7.073896,1752,-0.01,195.246,683.0983
4.270064,1056,-0.04,177.9447,157.7182
4.982876,1088,-0.04,188.0778,197.737
5.354919,1057,-0.04,173.4507,332.1098
5.986766,1398,-0.04,176.7624,385.8382
4.44593,1149,-0.04,186.2607,177.6565
4.544452,1163,-0.04,175.5271,219.7912
8.932374,1769,-0.04,167.9712,1298.341
7.977999,1772,3.33,182.9812,1035.571
8.521579,1772,-0.01,184.7686,1157.191
7.025347,1450,-0.05,199.0836,643.0181
7.785233,1744,-0.04,191.3249,1054.846
7.704648,1726,-0.04,179.577,939.6364
9.164159,1612,-0.03,191.3313,1362.642
7.743879,1689,-0.01,153.366,664.559
5.853004,1465,-0.04,189.963,518.6098
6.721684,1309,-0.05,187.1612,649.5478
6.291875,1590,-0.03,186.9865,636.7658
5.271218,1064,-0.05,183.8792,360.2837
6.459056,1758,-0.05,187.0911,599.4052
7.781732,1752,-0.03,183.2781,1040.356
6.297969,1181,-0.04,182.8674,459.452
6.131215,1361,-0.04,158.9534,472.2094
6.881386,1756,-0.05,187.4835,707.4523
8.082698,1761,0.05,182.2739,1059.923
6.944964,1765,0.47,191.7315,765.0255
7.779135,1759,1.66,193.5475,962.5767
7.674895,1754,-0.05,188.2393,883.0535
7.218546,1479,-0.05,195.0775,748.5541
4.588045,1218,-0.03,188.4786,191.0838
4.385925,1325,-0.03,191.2201,264.5414
4.821048,1067,-0.03,183.3569,291.1607
4.56333,1060,-0.04,166.2711,274.5489
5.901906,1202,-0.04,177.8367,454.2869
7.382178,1766,0.12,194.7987,848.5562
3.479187,1268,7.29,186.5052,93.61322
7.698848,1762,1.7,168.6882,903.0172
5.860765,1123,-0.05,157.441,442.4541
6.156691,1463,-0.02,190.5219,472.0842
3.675826,1063,-0.02,185.9733,146.2728
3.49457,1196,0.0,133.3769,122.8335
9.039761,1637,0.0,197.8613,1296.658
3.624936,1062,-0.04,169.9989,161.2376
5.698038,1719,-0.04,191.0774,407.8881
5.559191,1159,-0.02,176.3989,380.8246
6.864574,1778,5.38,207.5156,655.064
6.614809,1369,-0.04,179.5142,568.0538
9.168346,1774,0.9,188.0055,1242.385
8.903509,1774,1.48,188.3485,1323.685
5.683976,1055,-0.04,185.621,476.9567
10.71336,1721,0.03,176.3547,1586.084
7.319708,1633,-0.03,157.2889,768.5534
8.150002,1792,3.61,189.8322,902.6126
7.232465,1730,0.22,178.4266,963.7233
8.883368,1762,0.59,185.6965,1356.397
9.496305,1673,-0.04,155.3061,1204.227
8.394094,1752,0.37,173.6347,1222.75
9.623713,1766,2.72,176.4652,1464.743
9.911195,1784,7.22,188.2255,1624.484
6.879552,1257,-0.05,187.5501,823.2989
10.06572,1762,-0.04,187.7203,1592.654
8.434476,1772,0.15,165.3333,1105.528
7.231401,1748,0.89,165.6754,741.3815
8.512074,1530,-0.04,154.7207,949.8954
5.73972,1176,-0.02,183.506,410.187
8.998,1755,6.78,191.6805,1367.911
5.978188,1508,-0.03,197.5015,557.9879
6.907387,1739,-0.05,173.0003,708.5837
7.414427,1756,0.78,181.7318,705.2063
7.331003,1634,-0.05,199.3034,912.3484
7.887709,1745,-0.05,176.0526,979.3177
9.278742,1669,-0.03,173.3536,1346.75
7.209161,1398,-0.04,184.5232,802.3852
6.388566,1784,1.1,185.6189,590.577
9.170409,1755,-0.04,165.9347,1407.199
9.133509,1748,2.62,177.2072,1525.028
6.099269,1162,-0.02,197.3911,483.3721
7.530534,1714,0.0,183.5518,807.2334
4.41269,1062,0.0,201.0968,141.5225
5.150553,1103,0.0,181.3462,234.7987
5.81378,1512,-0.02,190.4178,417.4339
6.302174,1340,-0.02,175.4867,582.5551
7.684144,1640,-0.04,167.2913,846.7712
5.862747,1268,-0.04,162.6464,300.6982
6.268403,1211,-0.04,173.6039,571.7974
7.999368,1745,-0.04,177.4134,1023.865
4.885643,1060,-0.05,186.5683,266.218
6.949954,1652,-0.05,197.6871,617.0546
6.110973,1322,-0.03,174.5616,436.9321
6.527514,1335,-0.03,170.5581,462.9575
8.031854,1640,-0.03,195.4702,775.0941
8.805866,1765,0.54,173.2652,1335.003
7.799818,1633,-0.04,186.3983,974.215
8.281056,1765,-0.04,188.2945,1019.352
5.668361,1320,-0.03,172.9624,364.8162
7.898192,1531,-0.01,183.5872,1005.35
7.837863,1365,-0.03,184.1151,994.4077
5.96988,1401,-0.03,183.3046,392.5563
6.062249,1331,-0.03,182.9731,423.8294
6.654322,1461,-0.03,179.3342,632.2698
5.548322,1177,-0.03,182.4573,368.6605
5.284722,1307,-0.03,187.0859,252.2382
6.944731,1758,0.82,190.1991,753.936
10.58373,1762,1.97,153.6508,1627.424
10.27547,1766,0.05,185.8033,1613.039
9.363564,1774,0.82,168.1991,1329.471
9.962385,1767,1.76,191.9077,1787.668
10.48828,1769,1.35,171.349,1991.524
10.88706,1729,4.35,170.569,2036.829
10.6498,1763,1.56,173.8006,1904.879
10.12286,1758,5.75,174.7623,1811.256
10.13616,1765,2.58,185.4334,1827.63
9.421438,1763,1.44,170.2964,1654.085
7.6587,1780,1.41,185.9161,1111.2
9.17889,1792,4.43,192.6551,1545.851
7.151773,1406,-0.03,186.7552,817.0099
6.927763,1390,-0.05,189.1506,616.3938
7.080572,1513,-0.02,173.6866,817.8958
7.349339,1781,1.12,176.1338,1027.405
8.509264,1748,-0.05,191.2749,1216.33
8.266123,1652,-0.03,191.4092,1167.424
4.690689,1192,-0.04,188.6254,176.4518
5.244823,1092,-0.04,187.463,285.8049
4.975855,1188,-0.04,172.354,248.2528
3.427522,1060,-0.04,201.5685,40.99213
4.040126,1059,-0.04,200.9476,124.4537
4.593325,1059,-0.04,176.7211,201.6364
4.384859,1059,-0.04,188.1931,137.982
3.37753,1048,-0.04,207.6723,114.7311
3.337362,1064,-0.04,168.0531,33.87455
4.93048,1059,-0.02,153.3799,211.7785
6.068955,1119,-0.03,181.5049,531.9384
5.124341,1092,-0.03,201.8869,249.4814
7.354802,1755,-0.05,173.6427,742.359
4.540189,1055,-0.05,179.3642,229.2856
7.157847,1620,-0.04,192.2021,607.7723
5.201771,1377,-0.05,182.0273,463.4832
6.979373,1730,-0.04,179.0045,863.7562
9.535074,1708,-0.03,176.7098,1694.535
8.105334,1479,-0.05,160.4213,1042.537
7.955315,1789,5.7,176.8214,1048.431
6.115453,1414,-0.03,167.8916,604.9236
8.285975,1570,-0.03,189.5325,1148.285
6.508383,1202,-0.05,153.0953,479.2125
4.793726,1062,-0.05,186.6754,276.7863
4.741209,1270,-0.05,186.5404,198.8638
5.351343,1486,-0.05,186.1488,325.9643
5.648154,1184,-0.04,155.2261,344.9233
7.104898,1549,-0.04,162.2167,659.6638
7.159162,1258,-0.03,162.062,795.9932
7.727283,1767,0.03,160.7027,827.6181
8.530792,1767,0.01,172.1432,1211.316
6.828727,1604,-0.04,182.857,781.9779
5.25727,1151,-0.04,178.6467,320.8534
3.467403,976,-0.05,172.0222,63.41268
6.836947,1358,-0.04,167.0341,671.8204
6.440723,1399,-0.04,164.8379,517.7021
5.696487,1287,-0.04,185.1984,467.2359
5.387496,1104,-0.04,182.023,336.2104
4.879978,1210,-0.04,181.775,243.0862
4.146077,1062,-0.04,153.7435,56.99339
4.197163,1059,-0.04,159.063,66.68151
5.01718,1060,-0.04,188.4668,238.0454
5.851422,1338,-0.04,173.3059,376.6463
5.42741,1129,-0.04,177.1347,286.8739
4.088634,1060,0.0,172.1496,81.11188
5.571251,1259,0.0,181.7299,323.1011
7.226496,1769,0.67,181.7225,866.362
7.375489,1758,-0.04,183.8732,946.3583
7.160816,1670,-0.05,180.6253,881.8557
4.788648,1162,-0.05,172.4162,257.8643
4.848048,1062,-0.05,155.6869,148.7986
6.790568,1615,-0.01,180.9644,679.2585
5.756538,1456,-0.01,175.6356,422.9161
5.128845,1165,-0.01,182.3202,311.1141
5.584642,1221,-0.01,179.7452,388.0225
4.042696,1059,-0.01,192.2129,103.2704
6.605493,1656,-0.05,171.6023,686.9173
6.832321,1655,-0.05,164.4223,712.8467
4.160998,1063,-0.02,190.8271,113.4271
4.625161,1088,-0.02,172.345,183.1639
6.912192,1770,2.31,173.1525,776.4633
6.331999,1519,-0.03,180.5521,661.5152
7.790299,1759,-0.04,186.0839,1017.563
5.753283,1276,-0.05,193.6295,352.5955
3.745149,1060,-0.05,189.9174,60.05071
4.993098,1272,-0.02,178.9517,241.7359
6.039223,1314,-0.02,176.9679,482.5337
4.968129,1147,-0.02,178.9063,270.7082
4.028174,1062,-0.02,185.5683,104.0329
4.035654,1059,-0.02,190.1415,103.1615
5.861959,1247,-0.02,194.7389,309.949
3.517789,1059,-0.02,182.273,42.07604
5.546754,1196,0.0,199.9153,212.4917
4.086487,1057,0.0,203.3538,62.96
6.843729,1648,0.0,185.2285,741.2258
6.368062,1469,-0.05,183.1589,616.7803
6.390758,1428,-0.05,183.95,623.8124
4.404408,1063,-0.05,187.8598,176.5218
4.27616,1062,-0.05,180.8565,144.7384
4.680924,1057,-0.05,189.9569,219.0313
3.757029,1060,-0.05,177.3743,81.27311
3.848771,1062,-0.05,192.0223,89.2604
4.157211,1059,-0.05,178.0835,135.2314
4.532835,1060,-0.05,182.4667,176.7554
3.396348,1059,-0.05,176.6258,42.88789
3.485201,1062,0.02,177.3317,57.52807
3.832586,1057,0.02,181.651,96.55545
4.531602,1062,0.02,170.7492,144.0294
3.763897,1060,0.02,179.4825,83.70856
2.940955,1059,-0.01,183.5716,29.68439
5.033119,1471,0.0,184.0781,244.0181
6.935986,1685,-0.03,181.9819,879.8929
6.087116,1442,-0.05,161.3981,490.8648
5.424913,1269,-0.05,192.338,362.0652
4.336108,1059,-0.05,171.3556,163.9834
3.939275,1060,-0.05,177.2788,137.488
4.692967,1063,-0.05,186.9544,185.8681
3.998455,1060,-0.05,180.4095,124.4482
4.001306,1062,-0.05,182.923,103.5502
3.652354,1060,-0.05,180.5117,87.02745
5.05144,1115,-0.03,182.6394,266.5964
4.254767,1060,-0.03,180.1527,124.4358
2.650494,908,-0.04,186.4609,19.37398
3.310832,1062,-0.02,182.1897,42.51882
3.623455,1062,0.01,190.9123,60.56665
5.047819,1059,0.01,187.6028,227.6879
4.61523,1079,0.01,172.8366,207.9791
4.773599,1062,0.01,174.8516,196.5715
4.415934,1059,0.01,173.0623,133.8137
4.031831,1057,0.01,169.216,78.79767
3.453645,1059,0.0,158.3983,57.19726
4.387051,1063,-0.02,192.3601,133.3266
4.959438,1151,-0.02,169.2721,191.9399
4.036682,1060,-0.02,169.2966,84.24495
4.627526,1160,-0.02,182.4945,176.2186
5.643683,1384,-0.02,183.6287,386.9753
5.076952,1290,-0.02,175.846,254.063
5.406813,1210,-0.02,179.5052,338.117
6.021407,1369,-0.02,185.5676,435.701
6.166654,1366,-0.02,185.7161,433.3263
5.381469,1192,-0.02,189.4399,295.6764
4.54142,1060,-0.02,183.1245,169.9475
4.975361,1236,-0.02,177.5401,236.9076
3.902353,1059,-0.02,182.2159,63.01318
3.392258,1060,0.02,175.6359,37.52841
3.185492,1059,-0.04,176.5294,16.73653
4.003825,1062,-0.01,171.635,75.76721
3.081765,1059,-0.01,180.9184,15.8272
4.272566,1060,-0.01,168.1512,128.608
4.4553,1060,-0.01,179.831,145.9657
4.265426,1059,-0.01,171.9146,134.9702
4.345354,1059,-0.01,189.8352,129.5261
3.908454,1062,-0.01,189.6803,100.4635
4.228033,1057,-0.01,173.512,113.483
4.700425,1059,-0.01,183.4846,151.0812
4.523806,1057,-0.01,178.1809,138.3676
4.814869,1060,-0.01,183.3705,176.767
4.986891,1092,-0.01,191.2914,191.7826
4.288531,1060,-0.01,189.5264,143.8591
4.561767,1060,-0.01,196.2369,151.9818
4.940401,1134,-0.01,170.242,205.8656
4.350022,1060,-0.01,169.8402,139.7735
4.227211,1062,-0.01,181.3188,106.9881
3.567766,1062,-0.01,187.0693,61.64557
3.30909,1059,-0.01,172.0457,24.69455
3.496694,1060,-0.01,204.2198,34.36861
3.680819,1059,-0.01,176.6131,89.22369
3.312352,1060,-0.01,177.7424,32.44921
3.621783,1060,-0.01,189.6887,54.74381
3.569976,1060,-0.01,162.1382,39.05827
3.509253,1060,-0.03,175.6753,25.64619
3.919796,1066,-0.02,185.6238,88.44478
3.275345,1062,-0.05,195.3253,17.80372
3.624336,1060,-0.03,183.5567,62.70399
3.710157,1059,-0.03,176.3967,68.0468
4.082593,1059,-0.03,192.843,60.93315
4.326163,1059,-0.03,171.068,116.9883
4.520465,1063,-0.03,180.1047,174.5457
4.739611,1126,-0.03,186.4372,213.8736
4.803012,1100,-0.03,176.4859,183.9954
4.499782,1078,-0.03,179.9943,177.3996
4.60889,1057,-0.03,167.9884,176.4138
5.185933,1213,-0.03,171.5241,296.637
4.806396,1103,-0.03,182.2087,236.0173
4.508518,1112,-0.03,175.0582,170.7251
4.882629,1057,-0.03,173.0096,202.6773
4.644337,1056,-0.03,181.6814,199.9123
4.089205,1059,-0.03,173.0633,126.2323
3.99423,1060,-0.03,180.7977,105.1396
4.909964,1210,-0.03,176.2852,231.1924
4.789067,1105,-0.03,166.9783,214.3876
4.42049,1060,-0.03,183.3508,176.5311
3.264576,1060,-0.03,173.5441,50.563
5.268781,1295,-0.03,184.8185,284.3112
6.388927,1435,-0.03,170.552,563.2618
6.527531,1494,-0.03,189.4863,647.7768
5.998354,1388,-0.03,179.2514,479.4885
5.976027,1420,-0.03,187.3753,460.7019
5.608964,1181,-0.03,182.593,363.2618
4.816123,1254,-0.03,173.7918,223.2929
6.700652,1581,-0.03,171.2711,660.893
6.429017,1424,-0.03,189.156,548.8553
6.508936,1519,-0.03,176.5581,551.8319
4.83047,1068,-0.03,183.6634,220.5808
5.638542,1347,-0.03,175.8492,381.5139
6.924535,1631,-0.03,182.4801,755.0779
7.839149,1758,-0.05,186.6151,1071.316
8.415553,1767,0.25,181.8353,1291.942
8.315579,1763,0.4,183.5969,1244.966
7.362241,1748,-0.04,179.6699,899.2554
6.571293,1512,-0.03,183.5182,657.4196
6.484052,1568,-0.04,189.2507,647.407
6.798953,1593,-0.04,190.0106,737.3926
6.384291,1423,-0.04,187.1237,649.3412
6.838266,1620,-0.04,188.5188,746.8129
6.089312,1491,-0.04,172.9707,499.3059
5.856557,1362,-0.04,178.173,455.0166
4.779415,1086,-0.04,175.6012,222.2507
5.243749,1368,-0.04,182.1899,280.1487
5.263971,1218,-0.04,179.1358,329.714
5.933337,1279,-0.04,172.3431,487.737
6.748743,1528,-0.04,174.2087,650.9987
6.294829,1442,-0.04,180.5172,462.0398
4.782827,1085,-0.04,175.923,208.9822
4.350392,1059,-0.04,157.0478,94.01893
5.233222,1270,-0.04,195.6234,273.4801
5.611385,1145,-0.04,164.5899,332.3342
6.257919,1246,-0.04,177.1136,458.9069
5.00912,1206,-0.04,178.7281,244.7646
5.462073,1281,-0.05,189.8921,374.3307
6.042925,1283,-0.05,196.1094,443.7441
5.92486,1364,-0.05,183.9224,467.5939
5.75908,1586,-0.05,192.8529,357.4429
7.288437,1574,-0.01,196.1909,678.8032
5.838001,1401,-0.03,181.6965,482.968
6.604606,1546,-0.01,177.529,474.9864
5.719997,1092,-0.02,169.9527,336.9279
6.327767,1615,-0.02,180.3921,570.9744
6.391626,1409,-0.04,174.9104,602.53
5.568464,1377,-0.05,183.7137,413.6671
7.38388,1608,-0.05,181.5095,921.7513
6.692233,1338,-0.03,183.5144,799.4631
7.244161,1745,1.28,191.5569,895.2415
7.95778,1763,0.94,175.7389,1148.396
6.806607,1766,-0.05,175.0054,790.9499
7.534672,1750,-0.04,188.5872,930.6125
6.291397,1390,-0.04,184.9208,713.4147
7.38171,1671,-0.02,183.5096,966.2064
7.193264,1776,0.88,177.4365,937.2626
6.379649,1612,-0.01,178.9978,747.6478
5.590403,1423,-0.01,180.6652,461.9186
4.437164,1062,-0.01,183.6484,175.2904
4.753318,1066,-0.01,186.3001,180.4823
3.897571,1057,-0.01,190.9554,108.8521
3.395602,1060,-0.03,183.5497,55.14882
2.656808,1018,-0.03,162.1252,50.68195
5.686418,1273,-0.03,193.4638,331.1449
3.278939,1057,0.01,173.5701,80.53646
